Date,Tweets
2019-02-07 16:22:08,#airindia  #frustrated while try to book extra baggage with AIrIndia
2019-02-07 16:25:24,Have a good weekend! 😎✌️ #flyboard #flyboard_jeddah #flyboard_saudi #jeddah #saudiarabia #indigo #beach #watersports #فلايبورد_جده #فلايبورد_السعودية #فلايبورد #انديقو #بحر #ويكند… https://t.co/pv4hn059NI
2019-02-07 16:26:06,"✈️🇦🇺🦘 As @Qantas cancels an order for more A380s, it's boss Alan Joyce has been telling @bbcaaron about the role big business plays in society, and non-stop flights from #London to #Sydney &amp; #Melbourne   #aviation #avgeeks #projectsunrise #Qantas #LGBTI #minorities https://t.co/dVzDNBiCkh"
2019-02-07 16:38:03,@flyspicejet URGENT. PNR JHLKUR. Passenger surname needs to be changed from Chakraborty to Adak. Flight tomorrow morning. Please assist urgently. She is my wife and after sometime her surname will be Adak only. Other airlines allows this. So why not #SpiceJet Have emailed/called
2019-02-07 16:38:31,#JetAirways it's one of the bad customer service ..in India  I try to contact customer care and waiting for more than half hr..see the snapshot of my mobile..this is customer service centre number...I never book ticket in future https://t.co/lmwjCQ579K
2019-02-07 16:40:00,With both #Emirates &amp; #Qantas dropping the #A380 it's all but certain that #Airbus will have to prepare for a lot of pain on the A380 program. Airlines just can't drop them fast enough it seems.. this after VS/SQ/AF all decided to let go of the whale jet
2019-02-07 16:40:02,Did you know that modernist aeroplane food trays save Virgin Atlantic millions!😮  https://t.co/fJuQBwedQS #airplane #food #aeroplane #trays #food #news #virginatlantic
2019-02-07 16:45:00,@IndiGo6E No issues. Just be polite and helpful to a customer stressed by delays. #Indigo
2019-02-07 16:48:32,#EasyJet confident over post-Brexit preparations: chairman https://t.co/81IgEFViLl
2019-02-07 16:49:40,"On my blog this week a guest post by @jglennbauer author of Warhorn &amp; Sons of Iberia series on ancient #Iberia, its history, flora and fauna: https://t.co/074n8vJZ6V https://t.co/U1ASyYGHot"
2019-02-07 16:54:17,Live.....Cabin Crew Missing for #airindia 839... Any thing can happen with #Airindia 😂😂😤 https://t.co/w35I0hbDgZ
2019-02-07 16:54:39,🇧🇭 ✈️ @qatarairways #QatarAirways - Europeans for Fair #Competition 🇪🇺🌐 .. @EU_Commission @A4Europe @eu_cockpit @SNPLFALPA @FNAMaviation @AirFranceKLM @AirFranceFR #AirFrance #Airlines #AvGeek #PaxEx #Travel #Business #Aviation #Voyager #Tourisme #Europe  https://t.co/dT71u96OVQ https://t.co/odoqK33K0Z
2019-02-07 17:01:52,"Game on! #lufthansa, through its subsidiary #eurowings, as well as #condor and #tuigroup are now halving their ticket prices in a fight over passengers left stranded by the collapse of #germania. https://t.co/TFjy56Cy2G"
2019-02-07 17:02:56,@Malmbergaviation  Marc Newson Designed BBJ2 - Trades Welcome  #bizav #jet #jetforsale #privatejet #aviation #aircraft #airframe #plane #malmberg #marcnewsom #boeing #business #bbj2 #lufthansa https://t.co/7M1iZffOBi
2019-02-07 17:18:37,Hi @airindiain  Web Check-in Is Free For Customers of #AirIndia ? To Select Seat As Per Our Requirement? Kindly Reply
2019-02-07 17:30:21,"With #Qantas cancelling their order and #Emirates considering an adjustment of theirs, the future of the #Airbus #A380 seems more uncertain than ever https://t.co/sYszfS0iiF"
2019-02-07 17:36:01,"Amazing, my @easyJet flight has been delayed by 4h. First and last time I fly with #easyjet 👌🏻😎"
2019-02-07 17:36:48,Confused with my #jetairways flight status. 1. Jet cancelled it. 2. Jet rebooked it day after tomorrow. 3. Jet rebooked it again tomorrow morning. 4. Google said it's on time. 5. #goibibo said it's on time. 6. Jet... https://t.co/o8P3oV5FqS
2019-02-07 17:38:53,Good morning everyone!😊 chrisbrownofficial #cbreezy #chrisbrown #teambreezy #indigo #indigoseason https://t.co/0E81Imr9Hl
2019-02-07 17:42:37,"There's really a lot of things going on in European aviation market currently. #lufthansa #lh #aviation #consolidation #alitalia #norwegian  Lufthansa bids for Alitalia, Norwegian and Wizz would make sense - https://t.co/XkP2QmyBqT"
2019-02-07 17:47:45,Unboxing of a Apple Indigo Sportloop Watchband for my 44mm Silver Aluminum Apple Watch Series 4  https://t.co/8fJ1WJ2d1b  #Apple #AppleWatch #Sportloop #Watchband #Indigo #unboxing #handson #review #nyköping #sverige #sweden #series4 #44mm https://t.co/jgzj5bRLfA
2019-02-07 17:54:50,@TIME so make it in any other colour of the rainbow that doesn't offend...  colors that offend: #Black #White #Yellow #Orange #Red  colors that are allowed: #Green #Blue (might offend smurfs) #Indigo #Violet
2019-02-07 17:55:32,[#Qantas[ QF officially cancels final 8 A380s. - https://t.co/6WhKaz6BQO https://t.co/BctPEQWaMe
2019-02-07 17:55:52,"Had a surprisingly wonderful return journey to Bangalore with @airindiain. Probably the only full service airline left now. Good food, good service and on time. Best thing was the landing... Smooth as ever. Not sure why people badmouth our national carrier. Thank you #Airindia"
2019-02-07 17:55:56,[#Qantas] QF officially cancels final 8 A380s. - https://t.co/6WhKaz6BQO https://t.co/BctPEQWaMe
2019-02-07 17:57:58,#AirIndia customer care number #8420349779//8371063175 #Any problem helping number  #8777515107//9339724604 #24 hours available Air India #Contact number'''
2019-02-07 17:58:24,Brilliant. #easyjet #climate https://t.co/RMpICpnToM
2019-02-07 17:59:00,#easyJet launches FREE hand luggage tool so passengers can check their bag size at home https://t.co/8tz0GNdkDd https://t.co/rHeq8bxSmb
2019-02-07 18:03:16,Not normal to have such a high mountain behind a landing plane 🏔 easyjet A320 ready for landing at Innsbruck Airport ✈️ ————— #easyjet #a320 #innsbruckairport #innsbruck #shorthaul #lowi… https://t.co/jjkqJhPxDQ
2019-02-07 18:09:35,#goair g8 -0393 flight delayed by over  2 hours. Airport  staffs Sayyad and Shafi has no reasons to explain delay. Not even a small  gesture  to arrange for water or food even for elderly people waiting.#cornelisvrieswijk #jehangirwadia #nesswadia  #sureshprabhu
2019-02-07 18:13:38,#jokeoftheday #badexperience #badairlines #worstairline #jetairways   @jetairways email received; Jetairways expects us to reach the final destination before we complete 1st leg of journey. See dates and times below (same PNR). 1 hour+ on customer service no one to talk to... :( https://t.co/Q7FuSsV3uN
2019-02-07 18:14:54,.@jetairways it's just ridiculous. Just sell the damn airline or shut shop. Stop harassing passengers. #jetairways https://t.co/dnusi4i2p0
2019-02-07 18:18:38,"@AirIndia_assist #airindia #boycott A1 24 Delhi to Mumbai flight was delayed 3 hours plus due to smoke coming out of engine and u keep passengers sitting in such a plane nor offer refreshment shame national carrier avoid this airline , my parents were on this flight  @airindiain"
2019-02-07 18:20:10,"#Travel: What a great group of #instagrammers to travel with! I loved each and everyone of them, and would travel again with them anywhere in the world. Here we are in the Arabian desert in #Qatar working with #QatarAirways and #VisitQatar. @traveling_newlyweds @dianamarksof… https://t.co/eL7qU4DuGd"
2019-02-07 18:25:37,"Another great @easyJet flight back home today from #keflavík onboard a three month old @Airbus A320neo, such quiet aircraft #avgeek #aviation #easyjet #airbus #a320neo https://t.co/7iK3F7Rltw"
2019-02-07 18:32:42,@jetairways  my ticket has been cancelled automatically what is this ? What is this pnr is BJWGUZ Name-Ashutosh vaish 9w 0916 This is unacceptable #jetinstant #jetairways
2019-02-07 18:37:43,She’s almost here... let’s hope the rain hold out #Qantas #QantasA380 — Plane Spotting at Brisbane Airport Plane Spotting Area - Acacia St loop https://t.co/tj9SbqBton
2019-02-07 18:39:18,Rip #jetairways It is obvious they are about to close shop. Dont even have money for IVR. Donald duck voice has been recorded cos they could not afford to pay a person. Sad but inevitable. #flightcancelled #poorestservice
2019-02-07 18:46:29,Popular iPhone apps caught recording your screen without permission–here are the offenders: https://t.co/f13gSXieGU #iPhone #Abercrombie #Hollister #Expedia #Hotels #SingaporeAirlines #AirCanada #privacy #Apps #Consumer #trust
2019-02-07 18:48:55,"@jetairways Would be very interested in knowing the outcome of the "" review "". Mothing will happen. Cannot compensate for the agony we have been put through today. Tomorrow's early morning meetings spoilt again. Think will shift to #Indigo."
2019-02-07 18:49:26,"It is not the first time that someone shuts down the ""wrong"" engine : Go Air flight G8338.  #A320 #AlphaFloor #Birdstrike #CRM #GoAir #GoAirlines #India #SOP #Takeoff https://t.co/xudUcQnFqQ https://t.co/vVcwegZ4Go"
2019-02-07 18:49:44,"@jetairways Would be very interested in knowing the outcome of the "" review "". Nothing will happen. Cannot compensate for the agony we have been put through today. Tomorrow's early morning meetings spoilt again. Think will shift to #Indigo."
2019-02-07 18:55:26,And again. #easyjet @BristolAirport https://t.co/rgGh0Wnd1a
2019-02-07 18:58:07,Two of my favourite textile processes #indigo #devore
2019-02-07 18:59:00,#easyJet launches FREE hand luggage tool so passengers can check their bag size at home https://t.co/8tz0GNuVuL https://t.co/tqTNkYVfSE
2019-02-07 19:00:21,One week till Valentine's Day! Keep it simple Cupid. Get a gift card https://t.co/fIt3ujxRAe #valentine #valentinesday #love #treatyourself #galentinesday #spaday #spa #facial #massage #waxing #selfcare #gifts #columbiasc #brazilian #esthetician #colatoday #spalife #indigo https://t.co/NAFTfkZFcT
2019-02-07 19:01:47,@jetairways Flight cancelled with just a two liner mail! What about the refund and status of return flight. Will that be hampered too now? #JetAirways https://t.co/dEaUVWuTJW
2019-02-07 19:02:45,@airindiain I'm really thankful to your staff member Mr Chandrakant Lade at #airindia Mumbai for tracking my bag picked up by another pax and deliver it to me. Really appreciate it! This is an example of exceptional service.
2019-02-07 19:09:37,@jetairways I have been trying to check in since morning! None of your mechanisms are helping me. Please respond #jetairways
2019-02-07 19:12:16,#EtihadAirways Boeing 787-9 Dreamliner lifting off the tarmac at #Zürich Airport on it's way to #AbuDhabi! 😃 Check out the full takeoff video here 👉 https://t.co/K51HbPoMec 🛫 #Boeing787 #Etihad #Planepsotting #avgeek https://t.co/O4whOKpvJn
2019-02-07 19:13:34,My Blooda @KB_MULA New Video Out Now #Indigo 📊🔥📊 https://t.co/POLWf66voj
2019-02-07 19:14:12,Window seat video of Lufthansa flight from Rome to Munich #Lufthansa #munichairport #Airbus #a321 #inflight #windowseat #avgeek #avgeeks #planespotting   https://t.co/pYbdk7bhxK https://t.co/Ov7297TEo8
2019-02-07 19:14:42,@IndiGo6E We really really really   really     really     really    really  really really really really really really really really   really     really     really  really want to know why #IndiGo charges hefty Flight Cancellation/Modification charges? Sometimes to the extent of ZERO Refund
2019-02-07 19:17:19,Some photos of my #SingaporeAirlines #A380 #flight from #Zurich to #Singapore are finally online :)  https://t.co/X3rSDmRbjP
2019-02-07 19:31:13,#AirIndia delayed by over three hours from Jaipur to Delhi.... Jaipur staff needs professional training on handling crisis! #Sad #verysad #veryverysad #veryveryverysad
2019-02-07 19:34:17,JET AIRWAYS READY TO BREAKDOWN BE READY FOR A FALL TO LOOK FOR! #aviation #jetairways  #CrashNotAccident  #stockstowatch
2019-02-07 19:39:20,"#jetairways said that it is ""actively engaged with all its aircraft lessors""   https://t.co/EfyvMVH2hX"
2019-02-07 20:03:22,"#Qantas has formally cancelled the eight remaining #Airbus A380s it has on order, but adds that it remains committed to the 12 already in its fleet over the long term. #AviationReport #News  https://t.co/7RHjFzzH0S"
2019-02-07 20:03:55,"Thai #AirAsia X will launch four-times weekly services from #Bangkok Don Mueang to Brisbane from 25 June, making it the first AirAsia-branded carrier to serve the#Queensland capital. AviationReport #News  https://t.co/ojaAA4FF4Y"
2019-02-07 20:18:36,"Jet Airways Thursday said four of its aircraft have been grounded due to non-payment of lease rentals, the airline is looking to restructure debt and raise fresh funds: PTI #jetairways #airline #aviation"
2019-02-07 20:22:04,How @qatarairways has handled my complaint so far  Me: I'm home now but you ruined my holiday. I want a refund  &lt;15 days of silence&gt;  #QatarAirways: You can't fly home on your ticket unless you pay us lots of money. Me: I'm already home. Read my complaint properly.   &lt;silence&gt;
2019-02-07 20:29:01,"Airpoints Dollars, free lounge access and 45+ days interest free? #AirNewZealand's best #creditcards revealed by #MoneyHub - https://t.co/BlaybX3HDi https://t.co/SjBIPKGYPt"
2019-02-07 20:33:44,Already super excited about flying again with #iberia tomorrow to have no #legroom at all...
2019-02-07 20:43:52,No time for a proper dinner? No problem! Our mixed wrap is ready. Take it away and enjoy it! 🌯🤩 #indigo #indigostfood #indianfood #indianrestaurant #london https://t.co/VVV1Fn2a2i
2019-02-07 20:48:07,"@Qantas Another last minute QF4 flight cancellation without notification, and we're left with no accommodation in an overbooked Honolulu. Disgraceful customer service #QF4 #Qantas"
2019-02-07 20:57:15,"After 4h30min of delay, I’m still waiting to depart with @easyJet from Luxembourg to Milan. Now they just said that they cannot provide any further details; the next update will come from them in 45min apparently. Very badly done #easyjet"
2019-02-07 21:00:24,"This Valentine's Day give the gift of spiritual healing to all the sensitive, creative, feminine souls in your life! https://t.co/Fa1PjKVOge #spiritual #healing #selflove #happiness #selfawareness #indigo #TheIndigoJournals https://t.co/K2m4fe2bcU"
2019-02-07 21:06:05,"WARNING: If you want an enjoyable, trouble free holiday with good customer service DO NOT travel with #Lufthansa - especially if you have a #disability They lost my sons puschair and walking aid during my recent holiday. Without his walking aid my son was unable to walk 😠"
2019-02-07 21:07:00,Their reply to my complaint was simply that they can only compensate for  'actual  damage done'. That's right... according to #Lufthansa causing a   #disabled child to go their whole holiday without being able to walk is not actually damaging. Really!?!
2019-02-07 21:08:14,The return of Fred Reid. Former President of #Delta and #Lufthansa and founding CEO of #virginAmerica - so ... really interesting its at #AIrBnB https://t.co/bJckITFyhs
2019-02-07 21:09:14,P.S. Who the hell thought it was acceptable to offer a cookie as  a  vegetarian alternative to a chicken sandwich on a flight?! Chicken sandwich or cookie - #lufthansa read that out loud a couple of times and think how ridiculous it is. #lufthansucks #disability #wheelchairlife
2019-02-07 21:26:36,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #ralphlauren #indigo #christiansiriano: https://t.co/boTkisWE4l https://t.co/sdOyefOBON
